sample	ID	Region	Identity	Product	Organism
LS-55	NODE_1352_length_37022_cov_17.4	BGC0002213: 0-33851	0.458496175240034	['Polyketide']	Punctularia strigosozonata HHB-11173 SS5
LS-55	NODE_1352_length_37022_cov_17.4	BGC0000896: 74-20352	0.47241758206610984	['Other']	Streptomyces lavendulae subsp. lavendulae
LS-55	NODE_1352_length_37022_cov_17.4	BGC0000781: 1-16589	0.4413611929374029	['Saccharide']	Pseudomonas aeruginosa
LS-55	NODE_1352_length_37022_cov_17.4	BGC0001131: 0-29471	0.42253092142030146	['NRP']	Xenorhabdus miraniensis
LS-55	NODE_1352_length_37022_cov_17.4	BGC0000396: 320-14288	0.4179584181749426	['NRP']	Nostoc sp. 73.1
LS-55	NODE_1352_length_37022_cov_17.4	BGC0000393: 0-47918	0.416691493321005	['NRP', 'Polyketide']	Myxococcus xanthus DK 1622
LS-55	NODE_1352_length_37022_cov_17.4	BGC0002582: 0-7207	0.4154156066805986	['NRP']	Streptomyces chrestomyceticus
LS-55	NODE_1352_length_37022_cov_17.4	BGC0001718: 0-15216	0.41455991536812	['NRP']	Aspergillus aculeatus ATCC 16872
LS-55	NODE_1352_length_37022_cov_17.4	BGC0000426: 0-11658	0.41283595373477605	['NRP']	Paenibacillus larvae
LS-55	NODE_1994_length_29283_cov_46.2	BGC0000906: 424-16949	0.416691493321005	['Other']	Heliophilum fasciatum
LS-55	NODE_1994_length_29283_cov_46.2	BGC0000905: 1-16359	0.41196752847951973	['Other']	Heliobacillus mobilis
LS-55	NODE_1994_length_29283_cov_46.2	BGC0000043: 0-13097	0.4741274927115149	['Polyketide']	Moorea producens 19L
LS-55	NODE_1994_length_29283_cov_46.2	BGC0002575: 0-8828	0.458496175240034	['RiPP']	Streptococcus suis
LS-55	NODE_1994_length_29283_cov_46.2	BGC0000882: 0-19814	0.4158419130427998	['Other']	Streptomyces rimofaciens
LS-55	NODE_1994_length_29283_cov_46.2	BGC0000883: 0-30199	0.4154156066805986	['Other']	Streptomyces arginensis
LS-55	NODE_1994_length_29283_cov_46.2	BGC0000545: 0-12578	0.44546715047810737	['RiPP']	[Ruminococcus] gnavus E1
LS-55	NODE_1994_length_29283_cov_46.2	BGC0002015: 0-12018	0.42211979182415743	['RiPP']	Streptomyces sp. ZS0098
LS-55	NODE_1994_length_29283_cov_46.2	BGC0002307: 82-12380	0.4149882772311155	['RiPP']	Streptomyces humidus
LS-55	NODE_1994_length_29283_cov_46.2	BGC0001206: 861-11207	0.4183787764709534	['Other']	Streptomyces griseus subsp. griseus
LS-55	NODE_1994_length_29283_cov_46.2	BGC0000549: 0-15313	0.4484133992994814	['RiPP']	Streptococcus salivarius
LS-55	NODE_1994_length_29283_cov_46.2	BGC0001636: 2807-73774	0.444725481882478	['NRP']	Curvularia clavata
LS-55	NODE_1994_length_29283_cov_46.2	BGC0001789: 336-13567	0.4651682569966671	['RiPP']	Streptococcus suis
LS-55	NODE_1994_length_29283_cov_46.2	BGC0000537: 593-14133	0.4651682569966671	['RiPP']	Streptococcus uberis
LS-55	NODE_1994_length_29283_cov_46.2	BGC0000188: 0-37455	0.41455991536812	['Alkaloid']	Cylindrospermopsis raciborskii T3
LS-55	NODE_1994_length_29283_cov_46.2	BGC0000842: 990-43743	0.45060266706230645	['Other (Non-NRP beta-lactam)']	Streptomyces argenteolus
LS-55	NODE_1994_length_29283_cov_46.2	BGC0002007: 584-20653	0.444353855627397	['Terpene']	Amycolatopsis tolypomycina
LS-55	NODE_1994_length_29283_cov_46.2	BGC0000874: 0-36223	0.42211979182415743	['Other']	Streptomyces griseochromogenes
LS-55	NODE_1994_length_29283_cov_46.2	BGC0000528: 0-8183	0.4154156066805986	['RiPP']	Clavibacter michiganensis subsp. michiganensis NCPPB 382
LS-55	NODE_1994_length_29283_cov_46.2	BGC0002000: 0-12502	0.45457428549253287	['Polyketide']	Streptomyces aurantiacus JA 4570
LS-55	NODE_1994_length_29283_cov_46.2	BGC0002047: 250-13603	0.45421536491367837	['Polyketide']	Nocardia brasiliensis
LS-55	NODE_1994_length_29283_cov_46.2	BGC0001701: 774-15820	0.45060266706230645	['RiPP']	Blautia obeum
LS-55	NODE_1994_length_29283_cov_46.2	BGC0000260: 853-35060	0.44022960565508285	['Polyketide']	Hahella chejuensis KCTC 2396
LS-55	NODE_1994_length_29283_cov_46.2	BGC0002448: 0-59240	0.4289946405296747	['NRP']	Streptomyces violaceusniger
LS-55	NODE_1994_length_29283_cov_46.2	BGC0001727: 0-13202	0.4305789495624038	['RiPP']	Paenibacillus polymyxa E681
LS-55	NODE_1994_length_29283_cov_46.2	BGC0001669: 4732-29763	0.4249795215257659	['RiPP']	Microbacterium arborescens
LS-55	NODE_1994_length_29283_cov_46.2	BGC0000997: 236-35505	0.44987478411259774	['NRP', 'Polyketide']	[Polyangium] brachysporum
LS-55	NODE_1994_length_29283_cov_46.2	BGC0000700: 1-67903	0.46342391315202464	['Saccharide']	Streptomyces tenjimariensis
LS-55	NODE_1994_length_29283_cov_46.2	BGC0002044: 0-65291	0.4277984248471682	['NRP']	Massilia sp. YMA4
LS-55	NODE_1994_length_29283_cov_46.2	BGC0000804: 0-40343	0.42375907070668906	['Saccharide']	Streptomyces coelicoflavus ZG0656
LS-55	NODE_1994_length_29283_cov_46.2	BGC0000691: 0-40936	0.41326854053120765	['Saccharide']	Actinoplanes sp. SE50/110
LS-55	NODE_1994_length_29283_cov_46.2	BGC0002571: 103-67235	0.4469442853000438	['NRP']	Pseudomonas syringae pv. tomato str. DC3000
LS-55	NODE_1994_length_29283_cov_46.2	BGC0001983: 622-39496	0.4364184770780596	['Other']	Kitasatospora aureofaciens
LS-55	NODE_1994_length_29283_cov_46.2	BGC0001614: 0-47882	0.4257889783866138	['NRP']	Planktothrix serta PCC 8927
LS-55	NODE_1994_length_29283_cov_46.2	BGC0002282: 0-35788	0.436802399719611	['Other']	Streptomyces kaniharaensis
LS-55	NODE_1994_length_29283_cov_46.2	BGC0002477: 0-23250	0.4567193232509079	['Polyketide']	Streptomyces sp. CB00072
LS-55	NODE_1994_length_29283_cov_46.2	BGC0000310: 410-48692	0.4609684222067722	['NRP']	Bacillus licheniformis
LS-55	NODE_1994_length_29283_cov_46.2	BGC0002012: 0-25703	0.4413611929374029	['Polyketide']	Streptomyces afghaniensis 772
LS-55	NODE_1994_length_29283_cov_46.2	BGC0000495: 41-38168	0.43371263676379795	['RiPP']	Actinoplanes garbadinensis
LS-55	NODE_1994_length_29283_cov_46.2	BGC0001661: 0-23240	0.45205298792470316	['Polyketide']	Streptomyces sp.
LS-55	NODE_1994_length_29283_cov_46.2	BGC0002070: 0-24021	0.4516910776306341	['Polyketide']	Saccharothrix espanaensis DSM 44229
LS-55	NODE_1994_length_29283_cov_46.2	BGC0002040: 0-39112	0.436802399719611	['Other']	Streptomyces kaniharaensis
LS-55	NODE_1994_length_29283_cov_46.2	BGC0002662: 1244-63773	0.44117295784670946	['NRP']	Lentzea flaviverrucosa
LS-55	NODE_1994_length_29283_cov_46.2	BGC0001603: 0-46458	0.444353855627397	['Saccharide']	Micromonospora echinospora
LS-55	NODE_1994_length_29283_cov_46.2	BGC0001904: 2-34103	0.44731230422253565	['Polyketide']	Micromonospora rosaria
LS-55	NODE_1994_length_29283_cov_46.2	BGC0002288: 18-31330	0.43410119582301154	['NRP']	Streptomyces sp. NA03103
LS-55	NODE_1994_length_29283_cov_46.2	BGC0001705: 0-48240	0.4424876102030259	['NRP', 'Polyketide']	Nostoc sp. CENA543
LS-55	NODE_1994_length_29283_cov_46.2	BGC0002123: 780-43194	0.40844897594432417	['NRP', 'Polyketide']	Pseudovibrio brasiliensis Ab134
LS-55	NODE_1994_length_29283_cov_46.2	BGC0000023: 0-58055	0.42253092142030146	['Polyketide']	Stigmatella aurantiaca DW4/3-1
LS-55	NODE_1994_length_29283_cov_46.2	BGC0001596: 0-46688	0.4516910776306341	['Polyketide']	Streptomyces albus
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000754: 271-8587	0.43947227253786675	['Saccharide']	Avibacterium paragallinarum
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000755: 272-8587	0.43947227253786675	['Saccharide']	Avibacterium paragallinarum 221
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000757: 394-7292	0.4305789495624038	['Saccharide']	Avibacterium paragallinarum
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000756: 380-8012	0.42005069033571446	['Saccharide']	Avibacterium paragallinarum
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000737: 0-7569	0.4257889783866138	['Saccharide']	Pasteurella multocida
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000741: 0-4768	0.4662112409909863	['Saccharide']	Streptococcus agalactiae
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000744: 0-4768	0.4662112409909863	['Saccharide']	Streptococcus agalactiae
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000745: 0-4768	0.4662112409909863	['Saccharide']	Streptococcus agalactiae
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000740: 0-4888	0.4686348988704058	['Saccharide']	Streptococcus agalactiae
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000746: 0-4888	0.4686348988704058	['Saccharide']	Streptococcus agalactiae
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000747: 0-4888	0.4686348988704058	['Saccharide']	Streptococcus agalactiae
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000748: 0-4888	0.4686348988704058	['Saccharide']	Streptococcus agalactiae
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000751: 0-5961	0.4249795215257659	['Saccharide']	Actinobacillus pleuropneumoniae
LS-55	NODE_2587_length_24727_cov_26.9	BGC0002674: 175-4686	0.4137000565967187	['RiPP']	Enterococcus faecalis
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000644: 97-6276	0.4398512367710438	['Terpene']	Dietzia sp. CQ4
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000789: 1095-17325	0.4627239818296946	['Saccharide']	Escherichia coli
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000484: 184-6641	0.4249795215257659	['RiPP']	Lactobacillus plantarum
LS-55	NODE_2587_length_24727_cov_26.9	BGC0002586: 211-11197	0.42375907070668906	['RiPP']	Lactiplantibacillus plantarum
LS-55	NODE_2587_length_24727_cov_26.9	BGC0001863: 699-11883	0.42253092142030146	['RiPP', 'Terpene']	Bacillus mycoides
LS-55	NODE_2587_length_24727_cov_26.9	BGC0001862: 368-5173	0.4183787764709534	['RiPP']	Aeribacillus pallidus
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000764: 1684-16663	0.4325428189463254	['Saccharide']	Lactococcus lactis
LS-55	NODE_2587_length_24727_cov_26.9	BGC0001410: 97-16791	0.4305789495624038	['Saccharide']	Bacteroides fragilis
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000777: 356-11114	0.429391844967733	['Saccharide']	Escherichia coli
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000739: 0-8838	0.4185885949043082	['Saccharide']	Pasteurella multocida
LS-55	NODE_2587_length_24727_cov_26.9	BGC0001864: 0-8767	0.41413051166570236	['RiPP']	Listeria monocytogenes SLCC2540
LS-55	NODE_2587_length_24727_cov_26.9	BGC0001779: 0-6292	0.4383317541925318	['RiPP']	Streptomyces nodosus
LS-55	NODE_2587_length_24727_cov_26.9	BGC0002298: 82-4971	0.4175370907392536	['RiPP']	Sanguibacter keddieii DSM 10542
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000765: 457-18083	0.43156313470143765	['Saccharide']	Lactobacillus johnsonii
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000554: 0-6546	0.44173723294832024	['RiPP']	Streptomyces filamentosus NRRL 15998
LS-55	NODE_2587_length_24727_cov_26.9	BGC0002150: 0-3220	0.44173723294832024	['RiPP']	Streptomyces triculaminicus
LS-55	NODE_2587_length_24727_cov_26.9	BGC0001407: 0-10802	0.44173723294832024	['RiPP']	Bacillus cereus SJ1
LS-55	NODE_2587_length_24727_cov_26.9	BGC0001549: 0-4556	0.44098457850629286	['RiPP']	Streptomyces aurantiacus JA 4570
LS-55	NODE_2587_length_24727_cov_26.9	BGC0002151: 0-3226	0.4398512367710438	['RiPP']	Streptomyces griseocarneus
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000623: 115-2792	0.436802399719611	['RiPP']	Lactobacillus plantarum
LS-55	NODE_2587_length_24727_cov_26.9	BGC0001550: 814-5410	0.43526281671361733	['RiPP']	Streptomyces katrae
LS-55	NODE_2587_length_24727_cov_26.9	BGC0002630: 0-4291	0.4333233916573239	['RiPP']	Lysobacter antibioticus
LS-55	NODE_2587_length_24727_cov_26.9	BGC0002450: 364-14922	0.43097317008931685	['Other']	uncultured bacterium
LS-55	NODE_2587_length_24727_cov_26.9	BGC0001552: 0-4341	0.4305789495624038	['RiPP']	Streptomyces avermitilis MA-4680 = NBRC 14893
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000616: 0-4173	0.429391844967733	['RiPP']	Bacillus velezensis FZB42
LS-55	NODE_2587_length_24727_cov_26.9	BGC0002306: 0-3536	0.4289946405296747	['RiPP']	Paenibacillus polymyxa ATCC 842
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000575: 460-4938	0.4285966735399661	['RiPP']	Rhodococcus jostii
LS-55	NODE_2587_length_24727_cov_26.9	BGC0002701: 0-9977	0.4253846627454299	['RiPP']	Paenibacillus thiaminolyticus
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000534: 337-6359	0.4241667329454437	['RiPP']	Streptococcus mutans
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000504: 606-7471	0.4233505531312202	['RiPP']	Plasmid pAD1
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000734: 1156-16096	0.4185885949043082	['Saccharide']	Pasteurella multocida
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000558: 856-5167	0.4217077759677249	['RiPP']	Bacillus subtilis subsp. subtilis str. 168
LS-55	NODE_2587_length_24727_cov_26.9	BGC0001634: 0-4963	0.42129486592992904	['RiPP']	Streptomyces sp. NRRL F-5702
LS-55	NODE_2587_length_24727_cov_26.9	BGC0000500: 0-8863	0.42005069033571446	['RiPP']	Carnobacterium maltaromaticum
LS-55	NODE_2587_length_24727_cov_26.9	BGC0001638: 626-5883	0.42005069033571446	['RiPP']	Klebsiella pneumoniae subsp. ozaenae
LS-55	NODE_2587_length_24727_cov_26.9	BGC0002322: 0-4106	0.41963412277761947	['Other']	Citrobacter pasteurii
LS-93	NODE_7_length_206231_cov_16.7	BGC0000648: 1057-11443	0.470701897761078	['Terpene']	Myxococcus xanthus
LS-93	NODE_7_length_206231_cov_16.7	BGC0000650: 28-7720	0.4257889783866138	['Terpene']	Algoriphagus sp. KK10202C
LS-93	NODE_7_length_206231_cov_16.7	BGC0000587: 1762-13637	0.44098457850629286	['RiPP']	Escherichia coli
LS-93	NODE_7_length_206231_cov_16.7	BGC0001526: 0-14417	0.4360339095255409	['Other']	Synechocystis salina LEGE 06099
LS-93	NODE_7_length_206231_cov_16.7	BGC0000634: 1312-11784	0.43718568313530165	['Terpene']	Brevundimonas sp. SD212
LS-93	NODE_7_length_206231_cov_16.7	BGC0000643: 363-10046	0.43526281671361733	['Terpene']	Brevundimonas vesicularis
LS-93	NODE_7_length_206231_cov_16.7	BGC0000641: 1208-7454	0.4333233916573239	['Terpene']	Enterobacteriaceae bacterium DC416
LS-93	NODE_7_length_206231_cov_16.7	BGC0000642: 1771-9054	0.4261924757145468	['Terpene']	Enterobacteriaceae bacterium DC413
LS-93	NODE_7_length_206231_cov_16.7	BGC0000630: 389-6051	0.4285966735399661	['Terpene']	Paracoccus haeundaensis
LS-93	NODE_7_length_206231_cov_16.7	BGC0000640: 2399-8466	0.4285966735399661	['Terpene']	Enterobacteriaceae bacterium DC404
LS-93	NODE_7_length_206231_cov_16.7	BGC0000586: 254-13092	0.4305789495624038	['RiPP']	Klebsiella pneumoniae RYC492
LS-93	NODE_7_length_206231_cov_16.7	BGC0001525: 0-16392	0.44286195759743435	['Other']	Synechocystis salina LEGE 06155
LS-93	NODE_7_length_206231_cov_16.7	BGC0000633: 0-14284	0.43136666092021825	['Terpene']	Streptomyces avermitilis
LS-93	NODE_7_length_206231_cov_16.7	BGC0000664: 0-8391	0.43018399288437476	['Terpene']	Streptomyces griseus subsp. griseus NBRC 13350
LS-93	NODE_7_length_206231_cov_16.7	BGC0000646: 60-6380	0.42978829354292214	['Terpene']	uncultured bacterium
LS-93	NODE_7_length_206231_cov_16.7	BGC0000637: 540-9054	0.4273981294606293	['Terpene']	Corynebacterium glutamicum
LS-93	NODE_7_length_206231_cov_16.7	BGC0000589: 0-8421	0.44098457850629286	['RiPP']	Escherichia coli Nissle 1917
LS-93	NODE_7_length_206231_cov_16.7	BGC0000645: 0-7475	0.43947227253786675	['Terpene']	Halobacillus halophilus DSM 2266
LS-93	NODE_7_length_206231_cov_16.7	BGC0000554: 0-6546	0.43718568313530165	['RiPP']	Streptomyces filamentosus NRRL 15998
LS-93	NODE_7_length_206231_cov_16.7	BGC0000588: 2439-12338	0.43448907485981697	['RiPP']	Escherichia coli
LS-93	NODE_7_length_206231_cov_16.7	BGC0002150: 0-3220	0.43410119582301154	['RiPP']	Streptomyces triculaminicus
LS-93	NODE_7_length_206231_cov_16.7	BGC0002151: 0-3226	0.43410119582301154	['RiPP']	Streptomyces griseocarneus
LS-93	NODE_7_length_206231_cov_16.7	BGC0001555: 1-4060	0.4325428189463254	['RiPP']	Escherichia coli chi7122
LS-93	NODE_7_length_206231_cov_16.7	BGC0001227: 0-12144	0.43097317008931685	['Terpene']	Streptomyces collinus Tu 365
LS-93	NODE_7_length_206231_cov_16.7	BGC0002630: 0-4291	0.429391844967733	['RiPP']	Lysobacter antibioticus
LS-93	NODE_7_length_206231_cov_16.7	BGC0002490: 0-5965	0.44804685666615485	['Other']	Yersinia pestis CO92
LS-93	NODE_7_length_206231_cov_16.7	BGC0002005: 0-6198	0.4253846627454299	['RiPP']	Xanthomonas oryzae pv. oryzae
LS-93	NODE_7_length_206231_cov_16.7	BGC0000590: 89-5230	0.4241667329454437	['RiPP']	Escherichia coli
LS-93	NODE_7_length_206231_cov_16.7	BGC0002674: 175-4686	0.416691493321005	['RiPP']	Enterococcus faecalis
LS-93	NODE_7_length_206231_cov_16.7	BGC0000623: 115-2792	0.4149882772311155	['RiPP']	Lactobacillus plantarum
LS-93	NODE_7_length_206231_cov_16.7	BGC0000489: 69-6266	0.41455991536812	['RiPP']	Enterococcus faecalis
LS-93	NODE_7_length_206231_cov_16.7	BGC0000504: 606-7471	0.4115316700147884	['RiPP']	Plasmid pAD1
LS-93	NODE_7_length_206231_cov_16.7	BGC0000639: 324-6564	0.43526281671361733	['Terpene']	Enterobacteriaceae bacterium DC260
LS-93	NODE_7_length_206231_cov_16.7	BGC0001456: 0-9777	0.4305789495624038	['Terpene']	Streptomyces argillaceus
LS-93	NODE_7_length_206231_cov_16.7	BGC0000635: 630-8818	0.4277984248471682	['Terpene']	Paracoccus sp. N81106
LS-93	NODE_7_length_206231_cov_16.7	BGC0000644: 97-6276	0.4245735473936642	['Terpene']	Dietzia sp. CQ4
LS-93	NODE_7_length_206231_cov_16.7	BGC0000584: 0-3682	0.4325428189463254	['RiPP']	Escherichia coli
LS-93	NODE_7_length_206231_cov_16.7	BGC0001684: 0-4789	0.4261924757145468	['Other']	Klebsiella variicola
LS-93	NODE_7_length_206231_cov_16.7	BGC0002488: 861-9249	0.4249795215257659	['Other']	Paenibacillus mucilaginosus KNP414
LS-93	NODE_7_length_206231_cov_16.7	BGC0000649: 148-10747	0.43018399288437476	['Terpene']	Streptomyces griseus subsp. griseus NBRC 13350
LS-93	NODE_7_length_206231_cov_16.7	BGC0001559: 32-13103	0.42699704415378664	['RiPP']	Chondromyces crocatus
LS-93	NODE_7_length_206231_cov_16.7	BGC0002531: 214-11704	0.4504208689053378	['NRP']	Burkholderia ambifaria AMMD
LS-93	NODE_7_length_206231_cov_16.7	BGC0000497: 228-10998	0.4204663312331509	['RiPP']	Streptococcus ratti
LS-93	NODE_7_length_206231_cov_16.7	BGC0002323: 0-9758	0.41626720554579544	['RiPP']	Staphylococcus capitis
LS-93	NODE_7_length_206231_cov_16.7	BGC0000583: 0-6725	0.4321514790331078	['RiPP']	Streptomyces griseus subsp. griseus NBRC 13350
LS-93	NODE_7_length_206231_cov_16.7	BGC0002701: 0-9977	0.43018399288437476	['RiPP']	Paenibacillus thiaminolyticus
LS-93	NODE_7_length_206231_cov_16.7	BGC0001887: 1126-4317	0.41240228636695425	['RiPP']	Bacillus thuringiensis serovar huazhongensis BGSC 4BD1
LS-93	NODE_7_length_206231_cov_16.7	BGC0002699: 0-12569	0.4249795215257659	['RiPP']	Nostoc punctiforme PCC 73102
LS-93	NODE_7_length_206231_cov_16.7	BGC0001660: 0-7887	0.42375907070668906	['RiPP']	Marinactinospora thermotolerans
LS-93	NODE_7_length_206231_cov_16.7	BGC0000541: 0-9113	0.4233505531312202	['RiPP']	Paenibacillus polymyxa
LS-93	NODE_17_length_164072_cov_23.1	BGC0000903: 126-11373	0.507004120361871	['Other']	Streptomyces cattleya
LS-93	NODE_17_length_164072_cov_23.1	BGC0002442: 0-8391	0.4822667160909362	['RiPP']	Bacillus toyonensis
LS-93	NODE_17_length_164072_cov_23.1	BGC0002150: 0-3220	0.4305789495624038	['RiPP']	Streptomyces triculaminicus
LS-93	NODE_17_length_164072_cov_23.1	BGC0002151: 0-3226	0.4305789495624038	['RiPP']	Streptomyces griseocarneus
LS-93	NODE_17_length_164072_cov_23.1	BGC0002322: 0-4106	0.4187981742969395	['Other']	Citrobacter pasteurii
LS-93	NODE_17_length_164072_cov_23.1	BGC0002306: 0-3536	0.40889282963454704	['RiPP']	Paenibacillus polymyxa ATCC 842
LS-93	NODE_17_length_164072_cov_23.1	BGC0001645: 745-5609	0.4364184770780596	['RiPP']	Streptomyces sp. NRRL S-118
LS-93	NODE_17_length_164072_cov_23.1	BGC0002487: 0-9259	0.44286195759743435	['Other']	Staphylococcus aureus subsp. aureus Mu50
LS-93	NODE_17_length_164072_cov_23.1	BGC0002488: 861-9249	0.44173723294832024	['Other']	Paenibacillus mucilaginosus KNP414
LS-93	NODE_17_length_164072_cov_23.1	BGC0001526: 0-14417	0.4731022173114124	['Other']	Synechocystis salina LEGE 06099
LS-93	NODE_17_length_164072_cov_23.1	BGC0001591: 66-30223	0.4741274927115149	['Other']	uncultured bacterium CSLC2
LS-93	NODE_17_length_164072_cov_23.1	BGC0001684: 0-4789	0.429391844967733	['Other']	Klebsiella variicola
LS-93	NODE_17_length_164072_cov_23.1	BGC0000560: 1037-9106	0.43410119582301154	['RiPP']	Bacillus subtilis
LS-93	NODE_17_length_164072_cov_23.1	BGC0002710: 0-33332	0.4158419130427998	['NRP']	Metarhizium robertsii ARSEF 23
LS-93	NODE_17_length_164072_cov_23.1	BGC0000543: 87-7506	0.43136666092021825	['RiPP']	Staphylococcus epidermidis
LS-93	NODE_17_length_164072_cov_23.1	BGC0002531: 214-11704	0.41326854053120765	['NRP']	Burkholderia ambifaria AMMD
LS-93	NODE_17_length_164072_cov_23.1	BGC0000520: 1-9481	0.42375907070668906	['RiPP']	Lactococcus lactis
LS-93	NODE_17_length_164072_cov_23.1	BGC0002701: 0-9977	0.4233505531312202	['RiPP']	Paenibacillus thiaminolyticus
LS-93	NODE_17_length_164072_cov_23.1	BGC0000583: 0-6725	0.4154156066805986	['RiPP']	Streptomyces griseus subsp. griseus NBRC 13350
LS-93	NODE_17_length_164072_cov_23.1	BGC0001176: 0-4792	0.43410119582301154	['RiPP']	Streptomonospora alba
LS-93	NODE_17_length_164072_cov_23.1	BGC0002116: 0-6188	0.47956487562937294	['RiPP']	Photorhabdus khanii HGB 1456
LS-93	NODE_17_length_164072_cov_23.1	BGC0001210: 0-9235	0.4257889783866138	['RiPP']	Bacillus pseudomycoides DSM 12442
